,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
7550,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,2.0,Appartement,41.0,2.0,S,sols,6495.0,4.910024,46.223341
7551,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,2.0,Appartement,41.0,2.0,S,sols,6495.0,4.910024,46.223341
7552,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,2.0,Appartement,48.0,2.0,S,sols,6495.0,4.910024,46.223341
7553,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,2.0,Appartement,41.0,2.0,S,sols,6495.0,4.910024,46.223341
7554,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,1.0,Maison,86.0,1.0,S,sols,6495.0,4.910024,46.223341
7555,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,4.0,Local industriel. commercial ou assimilé,60.0,0.0,S,sols,6495.0,4.910024,46.223341
7556,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,3.0,Dépendance,,0.0,S,sols,6495.0,4.910024,46.223341
7557,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,3.0,Dépendance,,0.0,S,sols,6495.0,4.910024,46.223341
7558,2019-3001,2019-10-04,1,Vente,540000.0,744.0,CHE DE LA BALMONDIERE,0015,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0126,0,2.0,Appartement,41.0,2.0,S,sols,6495.0,4.910024,46.223341
7559,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0127,0,,,,,P,prés,9170.0,4.909076,46.223945
7560,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0128,0,,,,,T,terres,7610.0,4.908907,46.222723
7561,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0129,0,,,,,T,terres,1700.0,4.908408,46.222588
7562,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0130,0,,,,,T,terres,79850.0,4.90611,46.223954
7563,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0131,0,,,,,T,terres,35550.0,4.908626,46.22227
7564,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0137,0,,,,,T,terres,3460.0,4.906455,46.219016
7565,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0138,0,,,,,BS,taillis sous futaie,1380.0,4.906689,46.218697
7566,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0142,0,,,,,P,prés,13140.0,4.910767,46.218385
7567,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0143,0,,,,,T,terres,9100.0,4.911018,46.217551
7568,2019-3001,2019-10-04,1,Vente,540000.0,,LA MALADIERE,B029,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0209,0,,,,,P,prés,20100.0,4.904654,46.223047
7569,2019-3001,2019-10-04,1,Vente,540000.0,,PETIT COLAND,B035,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0214,0,,,,,P,prés,21350.0,4.903298,46.224829
7570,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0573,0,,,,,BS,taillis sous futaie,12340.0,4.913403,46.223326
7571,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0577,0,,,,,J,jardins,845.0,4.909517,46.223343
7572,2019-3001,2019-10-04,1,Vente,540000.0,,LA BALMONDIERE,B001,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0827,0,,,,,T,terres,113490.0,4.908627,46.220005
7575,2019-3003,2019-10-17,1,Vente,21000.0,,SUR LA LATHIE,B016,1250.0,01106,Cize,01,011060000B0746,0,,,,,AB,terrains a bâtir,967.0,5.45317,46.205252
7576,2019-3004,2019-10-01,1,Vente,179000.0,160.0,ALL DE LA POIPE,0063,1290.0,01123,Cormoranche-sur-Saône,01,011230000C0767,0,1.0,Maison,73.0,4.0,S,sols,1189.0,4.838666,46.22992
7577,2019-3004,2019-10-01,1,Vente,179000.0,,LA FORET,B035,1290.0,01123,Cormoranche-sur-Saône,01,011230000C0870,0,,,,,P,prés,565.0,4.838275,46.229806
7578,2019-3004,2019-10-01,1,Vente,179000.0,,LA RONZIERE,B097,1290.0,01123,Cormoranche-sur-Saône,01,011230000C0872,0,,,,,S,sols,29.0,4.838629,46.229827
7584,2019-3007,2019-10-12,1,Vente,209735.0,54.0,IMP DES TILLEULS,0167,1370.0,01127,Courmangoux,01,01127000AC0104,0,1.0,Maison,116.0,5.0,S,sols,1000.0,5.383807,46.329558
7585,2019-3007,2019-10-12,1,Vente,209735.0,,CHEVIGNAT,B032,1370.0,01127,Courmangoux,01,01127000AC0211,0,,,,,AB,terrains a bâtir,275.0,5.384114,46.329833
7586,2019-3007,2019-10-12,1,Vente,209735.0,,CHAMP BOURDONNET,B025,1370.0,01127,Courmangoux,01,01127000ZC0113,0,,,,,T,terres,690.0,5.384301,46.329607
7587,2019-3008,2019-07-29,1,Vente,1380.0,,AUX BRUELLES,B042,1340.0,01346,Saint-Didier-d'Aussiat,01,01346000AR0068,0,,,,,P,prés,5520.0,5.087634,46.299204
7589,2019-3009,2019-10-10,1,Vente,120000.0,360.0,RUE PROSPER CONVERT,0195,1440.0,01451,Viriat,01,01451000AE0212,0,4.0,Local industriel. commercial ou assimilé,69.0,0.0,S,sols,164.0,5.215652,46.25449
7590,2019-3010,2019-10-15,1,Vente,220000.0,200.0,IMP DU GRE,0330,1250.0,01254,Montagnat,01,01254000AR0132,0,1.0,Maison,112.0,4.0,S,sols,219.0,5.29336,46.165343
7591,2019-3010,2019-10-15,1,Vente,220000.0,,LE GRE,B035,1250.0,01254,Montagnat,01,01254000AR0133,0,,,,,S,sols,114.0,5.293501,46.165301
7592,2019-3011,2019-09-30,2,Vente,1000.0,,LA CRAZ,B021,1250.0,01254,Montagnat,01,01254000AS0177,0,,,,,P,prés,7.0,5.287463,46.168275
7593,2019-3012,2019-10-01,1,Vente,291700.0,,LE BOURG,B030,1240.0,01145,Dompierre-sur-Veyle,01,011450000F0070,0,,,,,P,prés,2883.0,5.208068,46.071049
7594,2019-3012,2019-10-01,1,Vente,291700.0,,LE BOURG,B030,1240.0,01145,Dompierre-sur-Veyle,01,011450000F0071,0,,,,,J,jardins,932.0,5.207595,46.071188
7595,2019-3012,2019-10-01,1,Vente,291700.0,,LE BOURG,B030,1240.0,01145,Dompierre-sur-Veyle,01,011450000F0072,0,,,,,P,prés,1440.0,5.207455,46.070867
7596,2019-3012,2019-10-01,1,Vente,291700.0,135.0,RTE DE PRIAY,0260,1240.0,01145,Dompierre-sur-Veyle,01,011450000F0073,0,1.0,Maison,220.0,7.0,S,sols,1175.0,5.207066,46.070998
7597,2019-3012,2019-10-01,1,Vente,291700.0,,LE BOURG,B030,1240.0,01145,Dompierre-sur-Veyle,01,011450000F1067,0,,,,,S,sols,447.0,5.207926,46.070709
7598,2019-3013,2019-09-25,1,Vente,358550.0,22.0,RUE CHARLES ROBIN,0820,1000.0,01053,Bourg-en-Bresse,01,01053000BC0476,0,1.0,Maison,167.0,4.0,S,sols,400.0,5.230859,46.205339
7600,2019-3015,2019-09-26,1,Vente,73800.0,1401.0,RTE DE BOURG,0040,1250.0,01447,Villereversure,01,01447000AH0198,0,4.0,Local industriel. commercial ou assimilé,71.0,0.0,S,sols,173.0,5.384301,46.184882
7604,2019-3018,2019-09-30,1,Vente,4381.83,,L ORMEAU,B097,1310.0,01115,Confrançon,01,01115000ZH0056,0,,,,,T,terres,16229.0,5.071723,46.269329
7605,2019-3019,2019-09-25,1,Vente,20000.0,,LA COMBE DU GEAI,B038,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0632,0,,,,,S,sols,176.0,5.39782,46.139476
7606,2019-3019,2019-09-25,1,Vente,20000.0,,LA COMBE DU GEAI,B038,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0632,0,,,,,P,prés,695.0,5.39782,46.139476
7607,2019-3019,2019-09-25,1,Vente,20000.0,,LA COMBE DU GEAI,B038,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0634,0,,,,,P,prés,1508.0,5.398514,46.139375
7608,2019-3019,2019-09-25,1,Vente,20000.0,31.0,RUE DE LA COMBE DU GEAI,0100,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0639,0,1.0,Maison,69.0,2.0,S,sols,550.0,5.398728,46.139243
7609,2019-3019,2019-09-25,1,Vente,20000.0,,CHILOUP,B030,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0765,0,,,,,S,sols,137.0,5.398663,46.139395
7610,2019-3019,2019-09-25,1,Vente,20000.0,,CHILOUP,B030,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0766,0,,,,,S,sols,18.0,5.398693,46.139492
7611,2019-3019,2019-09-25,1,Vente,20000.0,,CHILOUP,B030,1250.0,01245,Bohas-Meyriat-Rignat,01,012450000C0779,0,,,,,S,sols,31.0,5.398781,46.13931
7612,2019-3020,2019-09-30,1,Vente,52000.0,,LE CART,B023,1250.0,01072,Ceyzériat,01,01072000AH0150,0,,,,,AB,terrains a bâtir,1612.0,5.323891,46.185068
7617,2019-3023,2019-10-02,1,Vente,50000.0,,LA CROIX,B055,1190.0,01016,Arbigny,01,01016000AC0085,0,,,,,S,sols,14.0,4.972465,46.474138
7618,2019-3023,2019-10-02,1,Vente,50000.0,909.0,CHE DU ROSET,0105,1190.0,01016,Arbigny,01,01016000AC0086,0,3.0,Dépendance,,0.0,S,sols,39.0,4.972728,46.474112
7619,2019-3023,2019-10-02,1,Vente,50000.0,909.0,CHE DU ROSET,0105,1190.0,01016,Arbigny,01,01016000AC0088,0,1.0,Maison,68.0,3.0,S,sols,496.0,4.972655,46.474201
7620,2019-3023,2019-10-02,1,Vente,50000.0,,LA CROIX,B055,1190.0,01016,Arbigny,01,01016000AC0104,0,,,,,S,sols,13.0,4.972419,46.474147
7621,2019-3024,2019-10-10,1,Vente terrain à bâtir,60000.0,12.0,RUE DES TOURTERELLES,0106,1340.0,01266,Montrevel-en-Bresse,01,01266000AA0200,0,1.0,Maison,132.0,5.0,S,sols,553.0,5.121163,46.337493
7622,2019-3024,2019-10-10,1,Vente terrain à bâtir,60000.0,12.0,RUE DES TOURTERELLES,0106,1340.0,01266,Montrevel-en-Bresse,01,01266000AA0204,0,,,,,S,sols,259.0,5.120925,46.337472
7623,2019-3024,2019-10-10,1,Vente terrain à bâtir,60000.0,303.0,RUE DE L HUPPE,0065,1340.0,01266,Montrevel-en-Bresse,01,01266000AA0210,0,,,,,S,sols,39.0,5.121241,46.337622
7624,2019-3025,2019-10-12,1,Echange,150.0,,DOMAINE VUIDA,B288,1370.0,01426,Val-Revermont,01,01426000ZH0158,0,,,,,T,terres,69.0,5.365234,46.284087
7625,2019-3025,2019-10-12,2,Echange,150.0,,DOMAINE VUIDA,B288,1370.0,01426,Val-Revermont,01,01426000ZH0152,0,,,,,T,terres,14.0,5.365029,46.283882
7626,2019-3026,2019-10-01,2,Vente,153800.0,,LES PLANTES,B045,1190.0,01305,Pont-de-Vaux,01,01305000AD0149,0,,,,,S,sols,289.0,4.951692,46.43583
7627,2019-3026,2019-10-01,2,Vente,153800.0,,LES PLANTES,B045,1190.0,01305,Pont-de-Vaux,01,01305000AD0150,0,,,,,S,sols,95.0,4.951509,46.435579
7628,2019-3026,2019-10-01,2,Vente,153800.0,,LES PLANTES,B045,1190.0,01305,Pont-de-Vaux,01,01305000AD0151,0,,,,,P,prés,457.0,4.951681,46.43519
7629,2019-3026,2019-10-01,2,Vente,153800.0,,LES PLANTES,B045,1190.0,01305,Pont-de-Vaux,01,01305000AD0152,0,,,,,P,prés,665.0,4.951685,46.435453
7630,2019-3026,2019-10-01,2,Vente,153800.0,5325.0,LES PLANTES,B045,1190.0,01305,Pont-de-Vaux,01,01305000AD0154,0,1.0,Maison,78.0,3.0,S,sols,1311.0,4.951589,46.435292
7631,2019-3026,2019-10-01,2,Vente,153800.0,,AUX NIVRES,B035,1190.0,01305,Pont-de-Vaux,01,01305000AD0158,0,,,,,P,prés,69.0,4.95141,46.435489
7632,2019-3027,2019-10-02,1,Vente,118000.0,31.0,IMP DU SOLEIL LEVANT,0160,1570.0,01023,Asnières-sur-Saône,01,01023000AB0038,0,1.0,Maison,100.0,5.0,S,sols,500.0,4.885289,46.383237
7633,2019-3027,2019-10-02,1,Vente,118000.0,,TERRES DES CORNIERS,B061,1570.0,01023,Asnières-sur-Saône,01,01023000AB0184,0,,,,,P,prés,2108.0,4.88626,46.383088
7634,2019-3028,2019-10-02,1,Vente,3000.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0753,0,,,,,T,terres,3785.0,5.301008,46.016312
7635,2019-3028,2019-10-02,1,Vente,3000.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0754,0,,,,,P,prés,3042.0,5.299963,46.016412
7636,2019-3028,2019-10-02,1,Vente,3000.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0771,0,,,,,P,prés,835.0,5.301721,46.01668
7637,2019-3028,2019-10-02,1,Vente,3000.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0772,0,,,,,P,prés,1427.0,5.301416,46.016301
7638,2019-3029,2019-09-27,1,Vente,185000.0,346.0,RTE DES BOIS,0015,1160.0,01151,Druillat,01,011510000E1141,0,1.0,Maison,80.0,3.0,S,sols,682.0,5.269806,46.065455
7639,2019-3029,2019-09-27,1,Vente,185000.0,,LA COTE,B069,1160.0,01151,Druillat,01,011510000E1144,0,,,,,AB,terrains a bâtir,710.0,5.269849,46.065283
7640,2019-3030,2019-09-06,1,Vente,180650.0,750.0,RTE DE FOISSIAT,0419,1340.0,01130,Bresse Vallons,01,01130154ZC0117,0,1.0,Maison,83.0,4.0,S,sols,1016.0,5.18042,46.339674
7641,2019-3031,2019-10-02,1,Vente,102000.0,51.0,RUE DU 1ER SEPTEMBRE 1944,0240,1160.0,01304,Pont-d'Ain,01,01304000AB0229,0,4.0,Local industriel. commercial ou assimilé,208.0,0.0,S,sols,245.0,5.328101,46.050839
7642,2019-3031,2019-10-02,1,Vente,102000.0,51.0,RUE DU 1ER SEPTEMBRE 1944,0240,1160.0,01304,Pont-d'Ain,01,01304000AB0247,0,4.0,Local industriel. commercial ou assimilé,86.0,0.0,S,sols,191.0,5.330051,46.050475
7643,2019-3032,2019-10-11,1,Vente,81400.0,7.0,RUE DES MESANGES,0080,1960.0,01405,Servas,01,014050000C1012,0,1.0,Maison,67.0,3.0,S,sols,562.0,5.161919,46.132565
7644,2019-3033,2019-10-21,1,Vente,100000.0,3564.0,RTE DU PORT,0369,1250.0,01184,Hautecourt-Romanèche,01,01184000AH0123,0,1.0,Maison,43.0,2.0,S,sols,585.0,5.425971,46.125292
7645,2019-3034,2019-10-17,1,Vente,1050.0,,LA COUVETTE,B020,1250.0,01254,Montagnat,01,01254000AN0009,0,,,,,BS,taillis sous futaie,2435.0,5.29201,46.180045
7646,2019-3034,2019-10-17,1,Vente,1050.0,,LA COUVETTE,B020,1250.0,01254,Montagnat,01,01254000AN0010,0,,,,,BS,taillis sous futaie,2603.0,5.292251,46.180385
7648,2019-3036,2019-10-02,1,Vente,800.0,,AU CHANAZ,B037,1250.0,01447,Villereversure,01,014470000C0203,0,,,,,P,prés,3884.0,5.400434,46.189549
7649,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0026,0,,,,,P,prés,910.0,5.361816,46.18963
7650,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0028,0,,,,,P,prés,90.0,5.362294,46.189718
7651,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0753,0,,,,,P,prés,1484.0,5.362152,46.190413
7652,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0754,0,,,,,P,prés,645.0,5.362165,46.190315
7653,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0755,0,,,,,P,prés,473.0,5.362543,46.190269
7654,2019-3037,2019-10-12,1,Vente,11675.0,,PRES DU CHAMP,B098,1250.0,01317,Ramasse,01,013170000C0756,0,,,,,P,prés,309.0,5.362618,46.190144
7655,2019-3037,2019-10-12,1,Vente,11675.0,,AUX MATHIARDS,B076,1250.0,01317,Ramasse,01,013170000D0322,0,,,,,BS,taillis sous futaie,420.0,5.353864,46.183257
7656,2019-3037,2019-10-12,1,Vente,11675.0,,AUX MATHIARDS,B076,1250.0,01317,Ramasse,01,013170000D0336,0,,,,,P,prés,460.0,5.35386,46.183847
7657,2019-3037,2019-10-12,1,Vente,11675.0,,SUR LE PACHOUX,B082,1250.0,01317,Ramasse,01,013170000D0427,0,,,,,BT,taillis simples,1325.0,5.35647,46.181328
7658,2019-3037,2019-10-12,1,Vente,11675.0,,SUR LE PACHOUX,B082,1250.0,01317,Ramasse,01,013170000D0428,0,,,,,BT,taillis simples,3365.0,5.356006,46.181594
7659,2019-3037,2019-10-12,1,Vente,11675.0,,SERTINET,B112,1250.0,01317,Ramasse,01,013170000D0775,0,,,,,BS,taillis sous futaie,930.0,5.348966,46.18679
7660,2019-3038,2019-10-21,1,Vente,130000.0,,LES BAGNARDES,B001,1310.0,01385,Saint-Rémy,01,013850000A1327,0,,,,,AB,terrains a bâtir,766.0,5.16826,46.195184
7661,2019-3038,2019-10-21,1,Vente,130000.0,,LES BAGNARDES,B001,1310.0,01385,Saint-Rémy,01,013850000A1339,0,,,,,AG,terrains d'agrément,769.0,5.168587,46.195132
7662,2019-3039,2019-09-30,1,Vente,525000.0,,LES BRUYERES,B005,1960.0,01289,Péronnas,01,012890000B2544,0,,,,,S,sols,1503.0,5.196536,46.168478
7663,2019-3039,2019-09-30,1,Vente,525000.0,263.0,RUE LAVOISIER,0225,1960.0,01289,Péronnas,01,012890000B2573,0,4.0,Local industriel. commercial ou assimilé,284.0,0.0,S,sols,1500.0,5.196372,46.168238
7664,2019-3039,2019-09-30,1,Vente,525000.0,263.0,RUE LAVOISIER,0225,1960.0,01289,Péronnas,01,012890000B2573,0,4.0,Local industriel. commercial ou assimilé,493.0,0.0,S,sols,1500.0,5.196372,46.168238
7665,2019-3040,2019-10-07,2,Vente,25000.0,,GRAND TANVOL,B130,1440.0,01451,Viriat,01,01451000ZO0176,0,,,,,P,prés,2346.0,5.261996,46.235887
7666,2019-3041,2019-10-04,1,Vente,134000.0,2.0,IMP DU LYCEE,2370,1000.0,01053,Bourg-en-Bresse,01,01053000AN0416,0,,,,,S,sols,42.0,5.225559,46.203022
7667,2019-3042,2019-10-15,1,Vente,223250.0,5158.0,VERS LA GARE,B107,1250.0,01321,Revonnas,01,01321000ZE0106,0,3.0,Dépendance,,0.0,S,sols,1664.0,5.347386,46.162381
7668,2019-3042,2019-10-15,1,Vente,223250.0,5158.0,VERS LA GARE,B107,1250.0,01321,Revonnas,01,01321000ZE0106,0,1.0,Maison,135.0,7.0,S,sols,1664.0,5.347386,46.162381
7669,2019-3043,2019-09-30,1,Vente,190000.0,45.0,AV DE JASSERON,1950,1000.0,01053,Bourg-en-Bresse,01,01053000BZ0142,0,,,,,S,sols,120.0,5.249694,46.211468
7670,2019-3043,2019-09-30,1,Vente,190000.0,47.0,AV DE JASSERON,1950,1000.0,01053,Bourg-en-Bresse,01,01053000BZ0143,0,1.0,Maison,113.0,4.0,S,sols,850.0,5.250021,46.211594
7671,2019-3043,2019-09-30,1,Vente,190000.0,53.0,AV DE JASSERON,1950,1000.0,01053,Bourg-en-Bresse,01,01053000BZ0274,0,,,,,AB,terrains a bâtir,138.0,5.250045,46.211782
7672,2019-3044,2019-10-07,1,Vente,1000.0,,CABOCHE,B051,1160.0,01273,Neuville-sur-Ain,01,012730000A0509,0,,,,,BT,taillis simples,247.0,5.382804,46.107074
7673,2019-3044,2019-10-07,1,Vente,1000.0,,CABOCHE,B051,1160.0,01273,Neuville-sur-Ain,01,012730000A0510,0,,,,,BT,taillis simples,221.0,5.38275,46.106998
7674,2019-3044,2019-10-07,1,Vente,1000.0,,CABOCHE,B051,1160.0,01273,Neuville-sur-Ain,01,012730000A0518,0,,,,,BT,taillis simples,1000.0,5.382024,46.10724
7675,2019-3044,2019-10-07,1,Vente,1000.0,,CABOCHE,B051,1160.0,01273,Neuville-sur-Ain,01,012730000A0531,0,,,,,BT,taillis simples,260.0,5.382056,46.107766
7676,2019-3044,2019-10-07,1,Vente,1000.0,,CABOCHE,B051,1160.0,01273,Neuville-sur-Ain,01,012730000A0537,0,,,,,P,prés,293.0,5.380722,46.108684
7677,2019-3044,2019-10-07,1,Vente,1000.0,,BOIS BARDOT,B020,1160.0,01273,Neuville-sur-Ain,01,012730000A0714,0,,,,,P,prés,4120.0,5.374122,46.114123
7678,2019-3044,2019-10-07,1,Vente,1000.0,,BOIS BARDOT,B020,1160.0,01273,Neuville-sur-Ain,01,012730000A0718,0,,,,,P,prés,2160.0,5.372441,46.11534
7679,2019-3044,2019-10-07,1,Vente,1000.0,,AU BALME,B006,1160.0,01273,Neuville-sur-Ain,01,012730000B0093,0,,,,,BT,taillis simples,520.0,5.387085,46.106012
7680,2019-3044,2019-10-07,1,Vente,1000.0,,AU BALME,B006,1160.0,01273,Neuville-sur-Ain,01,012730000B0098,0,,,,,BT,taillis simples,610.0,5.386638,46.106087
7681,2019-3044,2019-10-07,1,Vente,1000.0,,MONTAGNE DE FROMENTE,B215,1160.0,01273,Neuville-sur-Ain,01,012730000B1290,0,,,,,BT,taillis simples,500.0,5.39477,46.106306
7682,2019-3044,2019-10-07,1,Vente,1000.0,,COMBE BEDELONG,B104,1160.0,01273,Neuville-sur-Ain,01,012730000B1487,0,,,,,BT,taillis simples,600.0,5.397104,46.101485
7683,2019-3044,2019-10-07,1,Vente,1000.0,,GRAND MONT,B177,1160.0,01273,Neuville-sur-Ain,01,012730000B1765,0,,,,,BT,taillis simples,210.0,5.393415,46.095888
7684,2019-3045,2019-09-30,1,Vente,167200.0,58.0,RUE DES FOURS,0210,1250.0,01422,Tossiat,01,014220000D0278,0,1.0,Maison,170.0,4.0,S,sols,140.0,5.31613,46.140373
7685,2019-3045,2019-09-30,1,Vente,167200.0,,AU VILLAGE,B152,1250.0,01422,Tossiat,01,014220000D0280,0,,,,,S,sols,130.0,5.316088,46.140436
7686,2019-3046,2019-10-04,1,Vente,63000.0,,AU BOURG,B008,1310.0,01259,Montcet,01,01259000AA0189,0,,,,,AB,terrains a bâtir,485.0,5.111293,46.214078
7687,2019-3046,2019-10-04,1,Vente,63000.0,,AU BOURG,B008,1310.0,01259,Montcet,01,01259000AA0194,0,,,,,AB,terrains a bâtir,404.0,5.111598,46.21402
7688,2019-3047,2019-10-14,1,Vente,246500.0,1.0,RUE JULES BELLEY,2115,1000.0,01053,Bourg-en-Bresse,01,01053000BL0129,0,1.0,Maison,100.0,4.0,S,sols,750.0,5.235777,46.217775
7689,2019-3048,2019-10-03,1,Vente,188000.0,199.0,RTE DE BOURG,0023,1250.0,01408,Simandre-sur-Suran,01,014080000D0920,0,1.0,Maison,109.0,5.0,S,sols,1033.0,5.413232,46.224459
7690,2019-3048,2019-10-03,1,Vente,188000.0,,LA LOYERE,B100,1250.0,01408,Simandre-sur-Suran,01,014080000D0922,0,,,,,S,sols,237.0,5.413532,46.224781
7691,2019-3049,2019-10-02,1,Vente,178000.0,5622.0,ECAILLER,B053,1250.0,01184,Hautecourt-Romanèche,01,01184000AO0116,0,1.0,Maison,40.0,1.0,S,sols,545.0,5.420605,46.159848
7692,2019-3049,2019-10-02,1,Vente,178000.0,121.0,RUE DES GRANDS CHAMPS,0275,1250.0,01184,Hautecourt-Romanèche,01,01184000AO0214,0,1.0,Maison,176.0,5.0,S,sols,150.0,5.420698,46.159921
7695,2019-3051,2019-10-04,1,Vente,7500.0,,MONT ROCHON,B054,1160.0,01304,Pont-d'Ain,01,013040000A0271,0,,,,,S,sols,60.0,5.338339,46.070048
7696,2019-3052,2019-10-02,1,Vente,500.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0764,0,,,,,S,sols,10.0,5.30189,46.017004
7697,2019-3052,2019-10-02,1,Vente,500.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0765,0,,,,,VI,vignes,580.0,5.30147,46.017067
7698,2019-3052,2019-10-02,1,Vente,500.0,,LA FORTILLIERE,B078,1160.0,01314,Priay,01,013140000D0767,0,,,,,VI,vignes,543.0,5.301299,46.016972
7700,2019-3054,2019-10-04,1,Vente,1500.0,,MALACHAT,B282,1340.0,01163,Foissiat,01,01163000WE0223,0,,,,,BS,taillis sous futaie,3424.0,5.221652,46.37885
7701,2019-3055,2019-09-27,1,Vente,380000.0,,CHAPONOD,B010,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0556,0,,,,,J,jardins,625.0,4.908544,46.212813
7702,2019-3055,2019-09-27,1,Vente,380000.0,,CHAPONOD,B010,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0728,0,,,,,P,prés,99.0,4.908718,46.212967
7703,2019-3055,2019-09-27,1,Vente,380000.0,224.0,CHE DE CHAPONOD,0050,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0729,0,1.0,Maison,190.0,7.0,S,sols,845.0,4.908273,46.212851
7704,2019-3055,2019-09-27,1,Vente,380000.0,,CHAPONOD,B010,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0732,0,,,,,P,prés,578.0,4.908015,46.21286
7705,2019-3055,2019-09-27,1,Vente,380000.0,,CHAPONOD,B010,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0767,0,,,,,T,terres,207.0,4.907656,46.21288
7706,2019-3055,2019-09-27,1,Vente,380000.0,,CHAPONOD,B010,1290.0,01334,Saint-André-d'Huiriat,01,013340000A0769,0,,,,,P,prés,1014.0,4.907809,46.212853
