,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
1185,2017-472,2017-02-16,1,Vente,332500.0,1702.0,,RTE DU FAY,0075,1270.0,01445,Villemotier,01,,,01445000ZC0101,,,,,,,,,,,,,0,1.0,Maison,371.0,9.0,T,terres,,,9286.0,5.313149,46.358169
1186,2017-472,2017-02-16,1,Vente,332500.0,1702.0,,RTE DU FAY,0075,1270.0,01445,Villemotier,01,,,01445000ZC0101,,,,,,,,,,,,,0,1.0,Maison,371.0,9.0,P,prés,,,7114.0,5.313149,46.358169
1187,2017-473,2017-02-16,1,Vente,150000.0,8.0,B,AV DES ANCIENS COMBATTANTS,0231,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0148,,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.217736,46.203021
1188,2017-473,2017-02-16,1,Vente,150000.0,8.0,B,AV DES ANCIENS COMBATTANTS,0231,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0148,,,19,,2,,,,,,,,2,2.0,Appartement,95.0,4.0,,,,,,5.217736,46.203021
1189,2017-474,2017-02-16,1,Vente,83000.0,7.0,,ALL DE CHALLES,0740,1000.0,01053,Bourg-en-Bresse,01,,,01053000BK0197,,,203,,206,,47,,48.0,,,,4,2.0,Appartement,80.0,4.0,,,,,,5.229867,46.206675
1190,2017-475,2017-01-30,1,Vente,101000.0,,,CHAPELAND,B013,1290.0,01123,Cormoranche-sur-Saône,01,,,01123000AB0519,,,,,,,,,,,,,0,,,,,S,sols,,,355.0,4.834568,46.23975
1191,2017-476,2017-03-08,2,Vente,100.0,,,LA PILLEUSE,B073,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZE0081,,,,,,,,,,,,,0,,,,,T,terres,,,315.0,4.987963,46.286375
1192,2017-477,2017-02-24,2,Vente,250.0,,,LE VILLAGE,B104,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0658,,,,,,,,,,,,,0,,,,,S,sols,,,62.0,4.970032,46.273517
1193,2017-477,2017-02-24,2,Vente,250.0,,,LA CROIX,B029,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0661,,,,,,,,,,,,,0,,,,,S,sols,,,283.0,4.969584,46.273307
1194,2017-478,2017-03-02,1,Vente,143790.0,,,A LA MARMOTTE,B082,1250.0,01422,Tossiat,01,,,01422000ZE0119,,,,,,,,,,,,,0,,,,,S,sols,,,41.0,5.303371,46.13822
1195,2017-478,2017-03-02,1,Vente,143790.0,,,A LA MARMOTTE,B082,1250.0,01422,Tossiat,01,,,01422000ZE0120,,,,,,,,,,,,,0,,,,,S,sols,,,22.0,5.303669,46.138276
1196,2017-478,2017-03-02,1,Vente,143790.0,39.0,,CHEM DU GAZ DU SOULIER,0230,1250.0,01422,Tossiat,01,,,01422000ZE0121,,,,,,,,,,,,,0,1.0,Maison,50.0,2.0,S,sols,,,318.0,5.303661,46.138171
1197,2017-478,2017-03-02,1,Vente,143790.0,,,A LA MARMOTTE,B082,1250.0,01422,Tossiat,01,,,01422000ZE0122,,,,,,,,,,,,,0,,,,,S,sols,,,1098.0,5.303588,46.138109
1198,2017-478,2017-03-02,1,Vente,143790.0,,,A LA MARMOTTE,B082,1250.0,01422,Tossiat,01,,,01422000ZE0123,,,,,,,,,,,,,0,,,,,S,sols,,,56.0,5.303381,46.138011
1199,2017-479,2017-02-24,2,Vente,5250.0,,,LA CROIX,B029,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0660,,,,,,,,,,,,,0,,,,,P,prés,,,616.0,4.969971,46.272991
1200,2017-480,2017-02-16,1,Vente,88000.0,,,CHAPELAND,B013,1290.0,01123,Cormoranche-sur-Saône,01,,,01123000AB0510,,,,,,,,,,,,,0,,,,,S,sols,,,433.0,4.833908,46.239718
1201,2017-481,2017-02-16,1,Vente,104000.0,,,CHAPELAND,B013,1290.0,01123,Cormoranche-sur-Saône,01,,,01123000AB0514,,,,,,,,,,,,,0,,,,,S,sols,,,23.0,4.834207,46.239542
1202,2017-481,2017-02-16,1,Vente,104000.0,,,CHAPELAND,B013,1290.0,01123,Cormoranche-sur-Saône,01,,,01123000AB0517,,,,,,,,,,,,,0,,,,,S,sols,,,440.0,4.834379,46.239537
1203,2017-482,2017-02-24,1,Vente,350000.0,,,LE CHANEL,B007,1190.0,01305,Pont-de-Vaux,01,,,013050000B0291,,,,,,,,,,,,,0,,,,,P,prés,,,41.0,4.953034,46.425902
1204,2017-482,2017-02-24,1,Vente,350000.0,,,LE CHANEL,B007,1190.0,01305,Pont-de-Vaux,01,,,013050000B0293,,,,,,,,,,,,,0,,,,,S,sols,,,89.0,4.952845,46.42602
1205,2017-482,2017-02-24,1,Vente,350000.0,,,LE CHANEL,B007,1190.0,01305,Pont-de-Vaux,01,,,013050000B0355,,,,,,,,,,,,,0,,,,,P,prés,,,1444.0,4.952827,46.425795
1206,2017-482,2017-02-24,1,Vente,350000.0,5855.0,,LA VALLEE,B067,1190.0,01305,Pont-de-Vaux,01,,,013050000B0359,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,373.0,0.0,S,sols,,,1439.0,4.952243,46.425741
1207,2017-483,2017-02-27,1,Vente,123000.0,,,CHAPELAND,B013,1290.0,01123,Cormoranche-sur-Saône,01,,,01123000AB0516,,,,,,,,,,,,,0,,,,,S,sols,,,437.0,4.834334,46.239435
1208,2017-484,2017-02-17,1,Vente,1500.0,,,LES FOUGERES,B014,1250.0,01369,Saint-Just,01,,,013690000A0726,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,140.0,5.283409,46.193001
1209,2017-485,2017-02-28,2,Vente,132000.0,5019.0,,LE BOURG,B003,1340.0,01229,Malafretaz,01,,,012290000B1276,,,,,,,,,,,,,0,1.0,Maison,77.0,4.0,S,sols,,,380.0,5.146631,46.324502
1210,2017-485,2017-02-28,2,Vente,132000.0,,,LE BOURG,B003,1340.0,01229,Malafretaz,01,,,012290000B1277,,,,,,,,,,,,,0,,,,,S,sols,,,3.0,5.146818,46.324448
1211,2017-486,2017-03-02,1,Vente,44000.0,30.0,,RUE GRANDE RUE,0110,1560.0,01367,Saint-Julien-sur-Reyssouze,01,,,013670000A0085,,,,,,,,,,,,,0,1.0,Maison,130.0,4.0,S,sols,,,246.0,5.113048,46.400767
1212,2017-487,2017-03-06,2,Vente,298000.0,,,LE MARLEZAY,B224,1851.0,01232,Marboz,01,,,01232000WV0238,,,,,,,,,,,,,0,,,,,P,prés,,,1263.0,5.226528,46.292677
1213,2017-487,2017-03-06,2,Vente,298000.0,5299.0,,LE MARLEZAY,B224,1851.0,01232,Marboz,01,,,01232000WV0240,,,,,,,,,,,,,0,1.0,Maison,166.0,5.0,S,sols,,,2356.0,5.226558,46.292982
1214,2017-487,2017-03-06,2,Vente,298000.0,,,LE MARLEZAY,B224,1851.0,01232,Marboz,01,,,01232000WV0266,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1664.0,5.226425,46.293222
1215,2017-488,2017-03-08,1,Vente terrain à bâtir,50000.0,,,LA MAGDELEINE,B033,1160.0,01430,Varambon,01,,,014300000B0827,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,550.0,5.304407,46.039937
1216,2017-489,2017-03-10,1,Vente,100800.0,,,AU MONT,B198,1750.0,01320,Replonges,01,,,013200000D3578,,,,,,,,,,,,,0,,,,,P,prés,,,1260.0,,
1217,2017-490,2017-02-28,1,Vente,110000.0,93.0,,RUE DE LA LEVEE,0380,1750.0,01370,Saint-Laurent-sur-Saône,01,,,013700000A0203,,,2,,,,,,,,,,1,2.0,Appartement,104.0,4.0,,,,,,4.840723,46.304916
1218,2017-491,2017-03-06,1,Vente,90000.0,52.0,,RUE PIERRE TERRASSON,3120,1000.0,01053,Bourg-en-Bresse,01,,,01053000AV0007,,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,S,sols,,,654.0,5.232945,46.192788
1219,2017-492,2017-02-16,1,Vente,175000.0,,,LES VAREYS,B252,1440.0,01451,Viriat,01,,,01451000BN0136,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,803.0,5.208908,46.219131
1220,2017-492,2017-02-16,1,Vente,175000.0,,,LES VAREYS,B252,1440.0,01451,Viriat,01,,,01451000BN0136,,,,,,,,,,,,,0,,,,,S,sols,,,360.0,5.208908,46.219131
1221,2017-492,2017-02-16,1,Vente,175000.0,176.0,,CHE DE LA CHAMBIERE,0040,1440.0,01451,Viriat,01,,,01451000BN0137,,,,,,,,,,,,,0,1.0,Maison,74.0,4.0,S,sols,,,350.0,5.208565,46.219047
1222,2017-493,2017-03-07,1,Vente,221870.0,5404.0,,CHAMP D AVARD,B013,1250.0,01254,Montagnat,01,,,01254000AM0033,,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,AG,terrains d'agrément,PARC,Parc,818.0,5.29001,46.174297
1223,2017-493,2017-03-07,1,Vente,221870.0,5404.0,,CHAMP D AVARD,B013,1250.0,01254,Montagnat,01,,,01254000AM0033,,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,500.0,5.29001,46.174297
1224,2017-494,2017-02-10,1,Vente,850.0,5216.0,,RUE PHILIBERT LE BEAU,0220,1160.0,01304,Pont-d'Ain,01,,,01304000AE0127,,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,S,sols,,,197.0,5.34669,46.053559
1225,2017-494,2017-02-10,1,Vente,850.0,5216.0,,RUE PHILIBERT LE BEAU,0220,1160.0,01304,Pont-d'Ain,01,,,01304000AE0127,,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,197.0,5.34669,46.053559
1226,2017-494,2017-02-10,2,Vente,850.0,5216.0,,RUE PHILIBERT LE BEAU,0220,1160.0,01304,Pont-d'Ain,01,,,01304000AE0127,,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,S,sols,,,197.0,5.34669,46.053559
1227,2017-494,2017-02-10,2,Vente,850.0,5216.0,,RUE PHILIBERT LE BEAU,0220,1160.0,01304,Pont-d'Ain,01,,,01304000AE0127,,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,S,sols,,,197.0,5.34669,46.053559
1228,2017-495,2017-02-23,1,Vente,233270.0,117.0,A,CHE DU VERNAY,0560,1340.0,01024,Attignat,01,,,01024000AI0086,,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,S,sols,,,1501.0,5.175772,46.268491
1229,2017-496,2017-02-23,1,Vente,118000.0,6.0,,RUE CORNEILLE,1000,1000.0,01053,Bourg-en-Bresse,01,,,01053000AL0010,,,163,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.220378,46.19404
1230,2017-496,2017-02-23,1,Vente,118000.0,6.0,,RUE CORNEILLE,1000,1000.0,01053,Bourg-en-Bresse,01,,,01053000AL0010,,,148,,150,72.75,,,,,,,2,2.0,Appartement,74.0,4.0,,,,,,5.220378,46.19404
1231,2017-497,2017-03-06,1,Vente,160000.0,,,PRE DE LA CROIX,B204,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0951,011440000D0951,,,,,,,,,,,,0,,,,,S,sols,,,10.0,4.988741,46.336706
1232,2017-497,2017-03-06,1,Vente,160000.0,,,PRE DE LA CROIX,B204,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0961,011440000D0961,,,,,,,,,,,,0,,,,,S,sols,,,4679.0,4.989063,46.335934
1233,2017-497,2017-03-06,1,Vente,160000.0,,,PRE DE LA CROIX,B204,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0964,011440000D0964,,,,,,,,,,,,0,,,,,S,sols,,,244.0,4.988239,46.336226
1234,2017-497,2017-03-06,1,Vente,160000.0,5348.0,,PRE DE LA CROIX,B204,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0966,011440000D0966,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,J,jardins,,,739.0,4.988755,46.335926
1235,2017-497,2017-03-06,1,Vente,160000.0,5348.0,,PRE DE LA CROIX,B204,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0966,011440000D0966,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,S,sols,,,600.0,4.988755,46.335926
1236,2017-498,2017-02-28,1,Vente,1000.0,5357.0,,RTE DE MEZERIAT,0067,1540.0,01291,Perrex,01,,,012910000B1204,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,0.0,P,prés,,,2188.0,4.980305,46.246078
1237,2017-499,2017-02-24,1,Vente,279000.0,9051.0,,AV DE BAD KREUZNACH,0325,1000.0,01053,Bourg-en-Bresse,01,,,01053000BR0105,,,,,,,,,,,,,0,1.0,Maison,89.0,3.0,S,sols,,,3470.0,,
1238,2017-499,2017-02-24,1,Vente,279000.0,20.0,,AV DES GRANGES BARDES,1738,1000.0,01053,Bourg-en-Bresse,01,,,01053000BR0229,,,,,,,,,,,,,0,,,,,P,prés,,,324.0,5.246,46.218656
1239,2017-499,2017-02-24,1,Vente,279000.0,20.0,,AV DES GRANGES BARDES,1738,1000.0,01053,Bourg-en-Bresse,01,,,01053000BR0231,,,,,,,,,,,,,0,,,,,P,prés,,,428.0,,
1240,2017-500,2017-03-02,1,Vente,340000.0,1138.0,,GRANDES COINTIERES,B134,1240.0,01145,Dompierre-sur-Veyle,01,,,011450000A0645,,,,,,,,,,,,,0,1.0,Maison,124.0,5.0,S,sols,,,4404.0,5.220077,46.082892
1241,2017-500,2017-03-02,1,Vente,340000.0,,,GRANDES COINTIERES,B134,1240.0,01145,Dompierre-sur-Veyle,01,,,011450000A0648,,,,,,,,,,,,,0,,,,,S,sols,,,34.0,5.219549,46.082782
1242,2017-500,2017-03-02,1,Vente,340000.0,,,GRANDES COINTIERES,B134,1240.0,01145,Dompierre-sur-Veyle,01,,,011450000A0784,,,,,,,,,,,,,0,,,,,P,prés,,,345.0,5.220201,46.082652
1243,2017-501,2017-02-20,1,Vente,130973.0,378.0,,RTE DU QUART D AVARD,0135,1240.0,01069,Certines,01,,,01069000ZE0221,,,,,,,,,,,,,0,1.0,Maison,66.0,2.0,S,sols,,,287.0,5.273005,46.146685
1244,2017-502,2017-03-08,1,Vente,2000.0,,,EN LAGNAT,B041,1290.0,01136,Cruzilles-lès-Mépillat,01,,,01136000ZA0247,,,,,,,,,,,,,0,,,,,S,sols,,,144.0,4.865878,46.224123
1245,2017-503,2017-02-17,1,Vente,184200.0,96.0,,RUE DE MONTE CASSINO,2722,1000.0,01053,Bourg-en-Bresse,01,,,01053000CR0039,,,67,82.33,78,,,,,,,,2,2.0,Appartement,86.0,4.0,,,,,,5.24514,46.189254
1246,2017-503,2017-02-17,1,Vente,184200.0,52.0,,RUE DE MONTE CASSINO,2722,1000.0,01053,Bourg-en-Bresse,01,,,01053000CR0039,,,144,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.24514,46.189254
1247,2017-503,2017-02-17,1,Vente,184200.0,52.0,,RUE DE MONTE CASSINO,2722,1000.0,01053,Bourg-en-Bresse,01,,,01053000CR0039,,,166,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.24514,46.189254
1248,2017-504,2017-02-20,1,Vente,169200.0,3.0,,RUE GEN LOGEROT,1660,1000.0,01053,Bourg-en-Bresse,01,,,01053000AM0071,,,22,,4,118.95,8,11.98,,,,,3,2.0,Appartement,126.0,5.0,,,,,,5.219222,46.200231
1249,2017-505,2017-02-17,1,Vente,89700.0,275.0,,CHE DU BIEF DE L ETANG NEUF,0013,1960.0,01289,Péronnas,01,,,01289000AD0251,,,443,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.20635,46.188773
1250,2017-505,2017-02-17,1,Vente,89700.0,275.0,,CHE DU BIEF DE L ETANG NEUF,0013,1960.0,01289,Péronnas,01,,,01289000AD0251,,,162,,183,61.21,,,,,,,2,2.0,Appartement,62.0,3.0,,,,,,5.20635,46.188773
1251,2017-506,2017-02-22,1,Vente,67500.0,470.0,,RTE DE CORGENT,0075,1340.0,01196,Jayat,01,,,011960000A0446,,,,,,,,,,,,,0,1.0,Maison,60.0,2.0,S,sols,,,2434.0,5.098566,46.372483
1252,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0425,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,109.0,5.324965,46.174246
1253,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0426,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,339.0,5.325138,46.174066
1254,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0442,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,220.0,5.324811,46.170957
1255,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0449,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2592.0,5.324312,46.171558
1256,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0468,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2486.0,5.323762,46.173289
1257,2017-507,2017-02-17,2,Vente,6027.0,,,LES COMBES,B036,1250.0,01072,Ceyzériat,01,,,01072000AK0534,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,281.0,5.325073,46.173676
1258,2017-508,2017-02-22,1,Vente,1200.0,,,BOIS DE BERDOLLET,B015,1370.0,01350,Saint-Étienne-du-Bois,01,,,013500000D0131,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6904.0,5.285958,46.260659
1259,2017-509,2017-02-20,1,Vente,91000.0,522.0,,AV DE LYON,0260,1960.0,01289,Péronnas,01,,,01289000AD0013,,,16,,,,,,,,,,1,2.0,Appartement,90.0,4.0,,,,,,5.208901,46.187754
1260,2017-509,2017-02-20,1,Vente,91000.0,522.0,,AV DE LYON,0260,1960.0,01289,Péronnas,01,,,01289000AD0013,,,11,83.54,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.208901,46.187754
1261,2017-510,2017-02-21,1,Vente,22000.0,9.0,,RUE DOC ROUX,1250,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0118,,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.217386,46.20393
1262,2017-510,2017-02-21,1,Vente,22000.0,9.0,,RUE DOC ROUX,1250,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0118,,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.217386,46.20393
1263,2017-510,2017-02-21,1,Vente,22000.0,9.0,,RUE DOC ROUX,1250,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0118,,,46,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.217386,46.20393
1264,2017-510,2017-02-21,1,Vente,22000.0,9.0,,RUE DOC ROUX,1250,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0118,,,61,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.217386,46.20393
1265,2017-511,2017-02-21,1,Vente,147700.0,5233.0,,LE GRE,B035,1250.0,01254,Montagnat,01,,,01254000AR0139,,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,S,sols,,,1314.0,5.292359,46.167175
1266,2017-512,2017-02-22,1,Vente,150.0,,,LE BIOLLET,B009,1240.0,01211,Lent,01,,,012110000B0951,,,,,,,,,,,,,0,,,,,S,sols,,,111.0,5.208269,46.112175
1267,2017-513,2017-02-16,1,Vente,40500.0,,,EN ORMEAU,B165,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1225,,,,,,,,,,,,,0,,,,,T,terres,,,6.0,4.998284,46.435111
1268,2017-513,2017-02-16,1,Vente,40500.0,,,EN CUNIERE,B071,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1268,,,,,,,,,,,,,0,,,,,P,prés,,,1015.0,4.998585,46.435142
1269,2017-513,2017-02-16,1,Vente,40500.0,,,EN CUNIERE,B071,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1275,,,,,,,,,,,,,0,,,,,P,prés,,,5.0,4.998964,46.435143
1270,2017-513,2017-02-16,1,Vente,40500.0,,,EN ORMEAU,B165,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1276,,,,,,,,,,,,,0,,,,,T,terres,,,7.0,4.998899,46.435055
1271,2017-513,2017-02-16,1,Vente,40500.0,,,EN ORMEAU,B165,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1277,,,,,,,,,,,,,0,,,,,T,terres,,,1.0,4.998963,46.435052
1272,2017-514,2017-03-06,2,Vente,10000.0,314.0,B,RTE DE BRUX,0056,1570.0,01159,Feillens,01,,,01159000AD0646,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,269.0,4.890726,46.34309
1273,2017-515,2017-02-24,2,Vente,165000.0,,,BRUX EST,B041,1570.0,01159,Feillens,01,,,01159000AD0502,,,,,,,,,,,,,0,,,,,P,prés,,,11.0,4.888105,46.344204
1274,2017-515,2017-02-24,2,Vente,165000.0,745.0,,RTE DES BAISSES,0027,1570.0,01159,Feillens,01,,,01159000AD0648,,,,,,,,,,,,,0,1.0,Maison,110.0,4.0,S,sols,,,472.0,4.888261,46.344289
1275,2017-516,2017-02-22,1,Vente,250.0,,,EN VIANCELIN,B219,1190.0,01337,Saint-Bénigne,01,,,01337000ZA0165,,,,,,,,,,,,,0,,,,,P,prés,,,4605.0,4.928972,46.467029
1276,2017-517,2017-02-22,1,Vente,195.0,,,EN PRENY,B148,1190.0,01016,Arbigny,01,,,01016000ZC0154,,,,,,,,,,,,,0,,,,,P,prés,,,3830.0,4.936383,46.47311
1277,2017-518,2017-02-20,1,Vente,6750.0,,,CAZARD,B040,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0171,011440000D0171,,,,,,,,,,,,0,,,,,T,terres,,,10750.0,4.990742,46.331515
1278,2017-518,2017-02-20,1,Vente,6750.0,,,CAZARD,B040,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0172,011440000D0172,,,,,,,,,,,,0,,,,,T,terres,,,5810.0,4.990399,46.330915
1279,2017-518,2017-02-20,1,Vente,6750.0,,,CAZARD,B040,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0173,011440000D0173,,,,,,,,,,,,0,,,,,P,prés,,,3640.0,4.991105,46.330725
1280,2017-518,2017-02-20,1,Vente,6750.0,,,CAZARD,B040,1380.0,01025,Bâgé-Dommartin,01,1144.0,Dommartin,010251440D0174,011440000D0174,,,,,,,,,,,,0,,,,,T,terres,,,4779.0,4.990448,46.330414
1281,2017-519,2017-02-17,1,Vente,85000.0,285.0,,RTE DES MONTS,0242,1570.0,01159,Feillens,01,,,01159000AM0675,,,,,,,,,,,,,0,1.0,Maison,158.0,7.0,S,sols,,,322.0,4.89286,46.335097
1282,2017-520,2017-03-06,2,Vente,36650.0,,,EN RICHER,B226,1250.0,01245,Bohas-Meyriat-Rignat,01,,,012450480C0714,,,,,,,,,,,,,0,,,,,P,prés,,,1466.0,5.386206,46.15849
1283,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,AG,terrains d'agrément,JARD,Jardin d'agrément,2000.0,5.20796,46.430401
1284,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,S,sols,,,700.0,5.20796,46.430401
1285,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,T,terres,,,3318.0,5.20796,46.430401
1286,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,T,terres,,,3318.0,5.20796,46.430401
1287,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,AG,terrains d'agrément,JARD,Jardin d'agrément,2000.0,5.20796,46.430401
1288,2017-521,2017-02-24,1,Vente,155050.0,5282.0,,LA CHARME,B035,1560.0,01124,Cormoz,01,,,01124000ZP0065,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,700.0,5.20796,46.430401
1289,2017-522,2017-02-28,1,Vente,134000.0,35.0,,RUE CHARLES BAUDELAIRE,0730,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0181,,,74,53.85,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,5.200101,46.210301
1290,2017-522,2017-02-28,1,Vente,134000.0,35.0,,RUE CHARLES BAUDELAIRE,0730,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0181,,,89,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.200101,46.210301
1291,2017-523,2017-03-08,1,Vente,1500.0,,,PRES DE PLANCHE,B157,1560.0,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0245,,,,,,,,,,,,,0,,,,,J,jardins,,,503.0,5.152181,46.466651
1292,2017-523,2017-03-08,1,Vente,1500.0,,,MOLESSIAT,B124,1560.0,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0255,,,,,,,,,,,,,0,,,,,T,terres,,,3578.0,5.153293,46.467069
1293,2017-523,2017-03-08,1,Vente,1500.0,,,MOLESSIAT,B124,1560.0,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0255,,,,,,,,,,,,,0,,,,,J,jardins,,,571.0,5.153293,46.467069
1294,2017-523,2017-03-08,1,Vente,1500.0,,,MOLESSIAT,B124,1560.0,01380,Saint-Nizier-le-Bouchoux,01,,,01380000YA0255,,,,,,,,,,,,,0,,,,,VE,vergers,,,659.0,5.153293,46.467069
1295,2017-524,2017-03-09,1,Vente,171035.0,5577.0,,LES RIPPES,B145,1160.0,01314,Priay,01,,,013140000D2003,,,,,,,,,,,,,0,1.0,Maison,113.0,5.0,S,sols,,,833.0,5.296476,46.016998
1296,2017-525,2017-02-24,1,Vente,105000.0,58.0,,RUE DU FOUR,0124,1250.0,01245,Bohas-Meyriat-Rignat,01,,,012450000A0744,,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,J,jardins,,,587.0,5.383524,46.138839
1297,2017-525,2017-02-24,1,Vente,105000.0,58.0,,RUE DU FOUR,0124,1250.0,01245,Bohas-Meyriat-Rignat,01,,,012450000A0744,,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,S,sols,,,587.0,5.383524,46.138839
